ClienteID,Ciudad,Estado,Pais,Tipo_Cliente
5669,MIC13,10,1,ENTREGA DOMICILIO
5670,GR06,8,1,ENTREGA DOMICILIO
5671,NAY06,26,1,ENTREGA DOMICILIO
5672,HGO01,24,1,ENTREGA DOMICILIO
5673,MIC01,10,1,ENTREGA DOMICILIO
5674,CHI06,29,1,ENTREGA DOMICILIO
5675,ZAC04,32,1,ENTREGA DOMICILIO
5676,SON07,15,1,ENTREGA DOMICILIO
5677,JA17,3,1,ENTREGA DOMICILIO
5678,OA01,7,1,ENTREGA DOMICILIO
5679,VER19,11,1,ENTREGA DOMICILIO
5680,VER10,11,1,ENTREGA DOMICILIO
5681,JA10,3,1,ENTREGA DOMICILIO
5682,NAY07,26,1,ENTREGA DOMICILIO
5683,NL02,4,1,ENTREGA DOMICILIO
5684,JA01,3,1,ENTREGA DOMICILIO
5685,MIC18,10,1,EMBARQUE
5686,SLP07,19,1,ENTREGA DOMICILIO
5687,DF01,1,1,ENTREGA DOMICILIO
5688,MIC10,10,1,EMBARQUE
5689,MIC06,10,1,ENTREGA DOMICILIO
5690,SIN03,20,1,ENTREGA DOMICILIO
5691,PUE08,18,1,ENTREGA DOMICILIO
5692,ZAC02,32,1,ENTREGA DOMICILIO
5693,ZAC10,32,1,ENTREGA DOMICILIO
5694,TAM05,23,1,ENTREGA DOMICILIO
5695,SLP06,19,1,ENTREGA DOMICILIO
5696,MIC21,10,1,ENTREGA DOMICILIO
5697,MIC22,10,1,EMBARQUE
5698,TAM06,23,1,ENTREGA DOMICILIO
5699,TLA02,31,1,ENTREGA DOMICILIO
5700,VER19,11,1,ENTREGA DOMICILIO
5701,ZAC01,32,1,ENTREGA DOMICILIO
5702,NL03,4,1,EMBARQUE
5703,MIC23,10,1,ENTREGA DOMICILIO
5704,TAM08,23,1,ENTREGA DOMICILIO
5705,TAM06,23,1,ENTREGA DOMICILIO
5706,TAM06,23,1,ENTREGA DOMICILIO
5707,MIC10,10,1,EMBARQUE
5708,MIC01,10,1,ENTREGA DOMICILIO
5709,CHI02,29,1,ENTREGA DOMICILIO
5710,GTO06,12,1,EMBARQUE
5711,CHI04,29,1,ENTREGA DOMICILIO
5712,CHI04,29,1,ENTREGA DOMICILIO
5713,CAM01,17,1,ENTREGA DOMICILIO
5714,OA09,7,1,EMBARQUE
5715,YU01,16,1,ENTREGA DOMICILIO
5716,VER06,11,1,ENTREGA DOMICILIO
5717,VER20,11,1,ENTREGA DOMICILIO
5718,MIC13,10,1,EMBARQUE
5719,TAM04,23,1,ENTREGA DOMICILIO
5720,MIC22,10,1,ENTREGA DOMICILIO
5721,VER14,11,1,ENTREGA DOMICILIO
5722,SON03,15,1,ENTREGA DOMICILIO
5723,MIC15,10,1,EMBARQUE
5724,TLA01,31,1,ENTREGA DOMICILIO
5725,JA15,3,1,EMBARQUE
5726,MIC23,10,1,EMBARQUE
5727,CO02,9,1,EMBARQUE
5728,TAM09,23,1,ENTREGA DOMICILIO
5729,MIC01,10,1,ENTREGA DOMICILIO
5730,MIC22,10,1,EMBARQUE
5731,YU01,16,1,ENTREGA DOMICILIO
5732,TAM06,23,1,EMBARQUE
5733,SIN05,20,1,ENTREGA DOMICILIO
5734,NAY06,26,1,ENTREGA DOMICILIO
5735,CHP06,6,1,ENTREGA DOMICILIO
5736,QR02,5,1,ENTREGA DOMICILIO
5737,QR02,5,1,ENTREGA DOMICILIO
5738,QR02,5,1,ENTREGA DOMICILIO
5739,YU01,16,1,ENTREGA DOMICILIO
5740,GTO05,12,1,EMBARQUE
5741,OA06,7,1,ENTREGA DOMICILIO
5742,MIC14,10,1,ENTREGA DOMICILIO
5743,TAM01,23,1,ENTREGA DOMICILIO
5744,GTO06,12,1,ENTREGA DOMICILIO
5745,CO01,9,1,ENTREGA DOMICILIO
5746,ZAC10,32,1,EMBARQUE
5747,TAM02,23,1,ENTREGA DOMICILIO
5748,GTO11,12,1,EMBARQUE
5749,TAB03,25,1,ENTREGA DOMICILIO
5750,TAB01,25,1,ENTREGA DOMICILIO
5751,GTO06,12,1,EMBARQUE
5752,MIC22,10,1,EMBARQUE
5753,YU01,16,1,ENTREGA DOMICILIO
5754,TAB03,25,1,ENTREGA DOMICILIO
5755,MIC01,10,1,ENTREGA DOMICILIO
5756,QR03,5,1,ENTREGA DOMICILIO
5757,EM11,2,1,ENTREGA DOMICILIO
5758,QTO02,14,1,ENTREGA DOMICILIO
5759,GTO05,12,1,ENTREGA DOMICILIO
5760,TAM05,23,1,ENTREGA DOMICILIO
5761,DF01,1,1,EMBARQUE
5762,SON05,15,1,EMBARQUE
5763,CHI06,29,1,ENTREGA DOMICILIO
5764,NAY06,26,1,TIENDA
5765,DF01,2,1,ENTREGA DOMICILIO
5766,MOR01,13,1,ENTREGA DOMICILIO
5767,COA05,27,1,ENTREGA DOMICILIO
5768,COA05,27,1,ENTREGA DOMICILIO
5769,COA05,27,1,ENTREGA DOMICILIO
5770,MIC01,10,1,ENTREGA DOMICILIO
5771,MIC13,10,1,ENTREGA DOMICILIO
5772,BCS01,21,1,EMBARQUE
5773,GTO01,12,1,ENTREGA DOMICILIO
5774,NAY02,26,1,EMBARQUE
5775,SON07,15,1,EMBARQUE
5776,EM09,2,1,ENTREGA DOMICILIO
5777,SON05,15,1,EMBARQUE
5778,TAM06,23,1,ENTREGA DOMICILIO
5779,MIC07,10,1,ENTREGA DOMICILIO
5780,GR01,8,1,ENTREGA DOMICILIO
5781,YU01,16,1,ENTREGA DOMICILIO
5782,NL05,4,1,ENTREGA DOMICILIO
5783,MIC13,10,1,EMBARQUE
5784,OA06,7,1,ENTREGA DOMICILIO
5785,GTO02,12,1,ENTREGA DOMICILIO
5786,TAB03,25,1,EMBARQUE
5787,DF01,1,1,ENTREGA DOMICILIO
5788,VER14,11,1,ENTREGA DOMICILIO
5789,NL03,4,1,ENTREGA DOMICILIO
5790,JA07,3,1,ENTREGA DOMICILIO
5791,SLP05,19,1,EMBARQUE
5792,AGS01,28,1,EMBARQUE
5793,DF02,1,1,ENTREGA DOMICILIO
5794,OA10,7,1,ENTREGA DOMICILIO
5795,MIC01,10,1,ENTREGA DOMICILIO
5796,CHP03,6,1,ENTREGA DOMICILIO
5797,SON05,15,1,EMBARQUE
5798,SIN04,20,1,ENTREGA DOMICILIO
5799,JA17,3,1,ENTREGA DOMICILIO
5800,GTO01,12,1,EMBARQUE
5801,CHI04,29,1,ENTREGA DOMICILIO
5802,CHI06,29,1,ENTREGA DOMICILIO
5803,COA05,27,1,ENTREGA DOMICILIO
5804,SIN04,20,1,EMBARQUE
5805,CHI06,29,1,ENTREGA DOMICILIO
5806,CHI06,29,1,ENTREGA DOMICILIO
5807,CHI01,29,1,ENTREGA DOMICILIO
5808,DF01,1,1,ENTREGA DOMICILIO
5809,CHP01,6,1,ENTREGA DOMICILIO
5810,OA03,7,1,ENTREGA DOMICILIO
5811,YU01,16,1,ENTREGA DOMICILIO
5812,GTO06,12,1,ENTREGA DOMICILIO
5813,GTO08,12,1,EMBARQUE
5814,SIN01,20,1,EMBARQUE
5815,SLP05,19,1,ENTREGA DOMICILIO
5816,SLP04,19,1,ENTREGA DOMICILIO
5817,CHI02,29,1,EMBARQUE
5818,VER21,11,1,ENTREGA DOMICILIO
5819,CAM02,17,1,ENTREGA DOMICILIO
5820,SLP04,19,1,EMBARQUE
5821,GTO07,12,1,ENTREGA DOMICILIO
5822,SON07,15,1,ENTREGA DOMICILIO
5823,OA10,7,1,ENTREGA DOMICILIO
5824,CO01,9,1,EMBARQUE
5825,SON05,15,1,EMBARQUE
5826,CHP06,6,1,ENTREGA DOMICILIO
5827,GTO03,12,1,ENTREGA DOMICILIO
5828,VER14,11,1,ENTREGA DOMICILIO
5829,MIC24,10,1,EMBARQUE
5830,GTO06,12,1,ENTREGA DOMICILIO
5831,VER14,11,1,ENTREGA DOMICILIO
5832,CHP03,6,1,ENTREGA DOMICILIO
5833,OA08,7,1,ENTREGA DOMICILIO
5834,OA08,7,1,ENTREGA DOMICILIO
5835,AGS01,28,1,EMBARQUE
5836,GTO11,12,1,EMBARQUE
5837,EM12,2,1,ENTREGA DOMICILIO
5838,GTO06,12,1,ENTREGA DOMICILIO
5839,MIC24,10,1,EMBARQUE
5840,SON03,15,1,ENTREGA DOMICILIO
5841,QR01,5,1,ENTREGA DOMICILIO
5842,GTO14,12,1,ENTREGA DOMICILIO
5843,GTO05,12,1,ENTREGA DOMICILIO
5844,OA12,7,1,ENTREGA DOMICILIO
5845,ZAC11,32,1,ENTREGA DOMICILIO
5846,GTO11,12,1,EMBARQUE
5847,TAM10,23,1,ENTREGA DOMICILIO
5848,SIN01,20,1,EMBARQUE
5849,ZAC04,32,1,ENTREGA DOMICILIO
5850,SON03,15,1,ENTREGA DOMICILIO
5851,MIC24,10,1,EMBARQUE
5852,JA04,3,1,ENTREGA DOMICILIO
5853,SLP04,19,1,ENTREGA DOMICILIO
5854,SLP05,19,1,ENTREGA DOMICILIO
5855,OA05,7,1,ENTREGA DOMICILIO
5856,SIN04,20,1,ENTREGA DOMICILIO
5857,OA11,7,1,ENTREGA DOMICILIO
5858,TAB03,25,1,ENTREGA DOMICILIO
5859,COA04,27,1,ENTREGA DOMICILIO
5860,SLP07,19,1,ENTREGA DOMICILIO
5861,COA04,27,1,ENTREGA DOMICILIO
5862,GTO09,12,1,ENTREGA DOMICILIO
5863,GTO05,12,1,EMBARQUE
5864,MIC09,10,1,ENTREGA DOMICILIO
5865,JA15,3,1,ENTREGA DOMICILIO
5866,AGS04,28,1,ENTREGA DOMICILIO
5867,QTO02,14,1,ENTREGA DOMICILIO
5868,GTO06,12,1,ENTREGA DOMICILIO
5869,OA05,7,1,ENTREGA DOMICILIO
5870,TAM04,23,1,ENTREGA DOMICILIO
5871,TAM06,23,1,ENTREGA DOMICILIO
5872,SLP05,19,1,ENTREGA DOMICILIO
5873,TAM02,23,1,ENTREGA DOMICILIO
5874,HGO06,24,1,ENTREGA DOMICILIO
5875,OA06,7,1,ENTREGA DOMICILIO
5876,MIC10,10,1,ENTREGA DOMICILIO
5877,ZAC09,32,1,ENTREGA DOMICILIO
5878,CHI06,29,1,ENTREGA DOMICILIO
5879,DF01,1,1,TIENDA
5880,QTO03,14,1,ENTREGA DOMICILIO
5881,GTO03,12,1,ENTREGA DOMICILIO
5882,SON05,15,1,ENTREGA DOMICILIO
5883,DUR02,30,1,ENTREGA DOMICILIO
5884,COA05,27,1,ENTREGA DOMICILIO
5885,CO01,9,1,ENTREGA DOMICILIO
5886,QTO04,14,1,ENTREGA DOMICILIO
5887,SON10,15,1,ENTREGA DOMICILIO
5888,NL03,4,1,ENTREGA DOMICILIO
5889,SON11,15,1,ENTREGA DOMICILIO
5890,OA13,7,1,ENTREGA DOMICILIO
5891,CHI10,29,1,ENTREGA DOMICILIO
5892,TAM11,23,1,ENTREGA DOMICILIO
5893,CO01,9,1,ENTREGA DOMICILIO
5894,DUR02,30,1,ENTREGA DOMICILIO
5895,MIC13,10,1,ENTREGA DOMICILIO
5896,QR02,5,1,ENTREGA DOMICILIO
5897,CAM01,17,1,ENTREGA DOMICILIO
5898,OA14,7,1,ENTREGA DOMICILIO
5899,YU01,16,1,ENTREGA DOMICILIO
5900,QTO02,14,1,EMBARQUE
5901,VER19,11,1,ENTREGA DOMICILIO
5902,YU01,16,1,ENTREGA DOMICILIO
5903,DF01,1,1,ENTREGA DOMICILIO
5904,TAM09,23,1,ENTREGA DOMICILIO
5905,DUR04,30,1,EMBARQUE
5906,SON01,15,1,ENTREGA DOMICILIO
5907,TAM06,23,1,ENTREGA DOMICILIO
5908,JA28,3,1,ENTREGA DOMICILIO
5910,TAM09,23,1,ENTREGA DOMICILIO
5911,MIC13,10,1,EMBARQUE
5912,GTO06,12,1,ENTREGA DOMICILIO
5913,TAM04,23,1,ENTREGA DOMICILIO
5914,JA27,3,1,TIENDA
5915,QT005,14,1,ENTREGA DOMICILIO
5916,JA27,3,1,TIENDA
5917,JA08,3,1,TIENDA
5918,SLP08,19,1,ENTREGA DOMICILIO
5919,GR04,8,1,ENTREGA DOMICILIO
5920,MIC23,10,1,ENTREGA DOMICILIO
5921,SLP09,19,1,EMBARQUE
5922,ZAC03,32,1,ENTREGA DOMICILIO
5923,QR01,5,1,EMBARQUE
5924,CHI06,29,1,ENTREGA DOMICILIO
5925,MIC17,10,1,ENTREGA DOMICILIO
5926,AGS01,28,1,ENTREGA DOMICILIO
5927,PUE09,18,1,ENTREGA DOMICILIO
5928,PUE03,18,1,ENTREGA DOMICILIO
5929,MIC15,10,1,ENTREGA DOMICILIO
5930,ZAC11,32,1,ENTREGA DOMICILIO
5931,CHI06,29,1,ENTREGA DOMICILIO
5932,SON03,15,1,EMBARQUE
5933,TAM09,23,1,ENTREGA DOMICILIO
5934,JA17,3,1,ENTREGA DOMICILIO
5935,ZAC01,32,1,ENTREGA DOMICILIO
5936,ZAC12,32,1,NO PROPORCIONADO
5937,GTO06,12,1,ENTREGA DOMICILIO
5938,BCN04,22,1,ENTREGA DOMICILIO
5939,CO03,9,1,ENTREGA DOMICILIO
5940,GTO03,12,1,ENTREGA DOMICILIO
5941,QTO02,14,1,ENTREGA DOMICILIO
5942,CHI09,29,1,ENTREGA DOMICILIO
5943,ZAC10,32,1,ENTREGA DOMICILIO
5944,GTO19,12,1,ENTREGA DOMICILIO
5945,QTO02,14,NO PROPORCIONADO,ENTREGA DOMICILIO
5946,SON02,15,1,ENTREGA DOMICILIO
5947,GTO06,12,1,ENTREGA DOMICILIO
5948,SIN05,20,1,ENTREGA DOMICILIO
5949,MIC04,10,1,ENTREGA DOMICILIO
5950,EM10,2,1,ENTREGA DOMICILIO
5951,MIC21,10,1,ENTREGA DOMICILIO
5952,EM13,2,1,ENTREGA DOMICILIO
5953,EM10,2,1,ENTREGA DOMICILIO
5954,SLP05,19,1,ENTREGA DOMICILIO
5955,HGO01,24,1,ENTREGA DOMICILIO
5956,TAB03,25,1,ENTREGA DOMICILIO
5957,MIC04,10,1,ENTREGA DOMICILIO
5958,MIC13,10,1,ENTREGA DOMICILIO
5959,COA05,27,1,ENTREGA DOMICILIO
5960,MIC22,10,1,EMBARQUE
5961,SLP02,19,1,ENTREGA DOMICILIO
5962,ZAC06,32,1,ENTREGA DOMICILIO
5963,MIC12,10,1,ENTREGA DOMICILIO
5964,MIC03,10,1,EMBARQUE
5965,HGO03,24,1,ENTREGA DOMICILIO
5966,JA 28,3,1,ENTREGA DOMICILIO
5967,ZAC06,32,1,ENTREGA DOMICILIO
5968,QTO06,14,1,ENTREGA DOMICILIO
5969,DUR02,30,1,ENTREGA DOMICILIO
5970,SON12,15,1,ENTREGA DOMICILIO
5971,GR01,8,1,ENTREGA DOMICILIO
5972,SLP05,19,1,ENTREGA DOMICILIO
5973,EM10,2,1,ENTREGA DOMICILIO
5974,SLP04,19,1,ENTREGA DOMICILIO
5975,GTO01,12,1,ENTREGA DOMICILIO
5976,YU01,16,1,ENTREGA DOMICILIO
5977,MIC01,10,1,ENTREGA DOMICILIO
5978,EM08,2,1,ENTREGA DOMICILIO
5979,SON05,15,1,ENTREGA DOMICILIO
5980,QTO02,14,1,ENTREGA DOMICILIO
5981,COA05,27,1,ENTREGA DOMICILIO
5982,ZAC10,32,1,ENTREGA DOMICILIO
5983,DUR04,30,1,ENTREGA DOMICILIO
5984,DUR05,30,1,ENTREGA DOMICILIO
5985,COA05,27,1,ENTREGA DOMICILIO
5986,JA13,3,1,ENTREGA DOMICILIO
5987,HGO04,24,1,ENTREGA DOMICILIO
5988,HGO05,24,1,ENTREGA DOMICILIO
5989,OA15,7,1,ENTREGA DOMICILIO
5990,TAM12,23,1,ENTREGA DOMICILIO
5991,EM08,2,1,ENTREGA DOMICILIO
5992,EM08,2,1,ENTREGA DOMICILIO
5993,GTO06,12,1,ENTREGA DOMICILIO
5994,SON08,15,1,ENTREGA DOMICILIO
5995,CO01,9,1,ENTREGA DOMICILIO
5996,VER16,11,1,ENTREGA DOMICILIO
5997,CHI09,29,1,ENTREGA DOMICILIO
5998,CHI06,29,1,ENTREGA DOMICILIO
5999,TAM10,23,1,ENTREGA DOMICILIO
6000,VER16,11,1,ENTREGA DOMICILIO
6001,HGO07,24,1,ENTREGA DOMICILIO
6002,NAY09,26,1,ENTREGA DOMICILIO
6003,TAM03,23,1,ENTREGA DOMICILIO
6004,EM08,2,1,ENTREGA DOMICILIO
6005,SON05,15,1,ENTREGA DOMICILIO
6006,MIC09,10,1,EMBARQUE
6007,SIN05,20,1,ENTREGA DOMICILIO
6008,HGO05,24,1,ENTREGA DOMICILIO
6009,GR05,8,1,ENTREGA DOMICILIO
6010,TAB03,25,1,ENTREGA DOMICILIO
6011,GR01,8,1,ENTREGA DOMICILIO
6012,SLP10,19,1,ENTREGA DOMICILIO
6013,GR07,8,1,ENTREGA DOMICILIO
6014,VER11,11,1,ENTREGA DOMICILIO
6015,QT005,14,1,ENTREGA DOMICILIO
6016,PUE03,18,1,ENTREGA DOMICILIO
6017,ZAC13,32,1,ENTREGA DOMICILIO
6018,CHP06,6,1,ENTREGA DOMICILIO
6019,DF01,1,1,ENTREGA DOMICILIO
6020,CO04,9,1,ENTREGA DOMICILIO
6021,GTO09,12,1,ENTREGA DOMICILIO
6022,EM10,2,1,ENTREGA DOMICILIO
6023,DUR01,30,1,ENTREGA DOMICILIO
6024,EM14,2,1,ENTREGA DOMICILIO
6025,GTO06,12,1,ENTREGA DOMICILIO
6026,QR04,5,1,ENTREGA DOMICILIO
6027,MOR01,13,1,ENTREGA DOMICILIO
6028,VER22,11,1,ENTREGA DOMICILIO
6029,MIC10,10,1,ENTREGA DOMICILIO
6030,EM15,2,1,ENTREGA DOMICILIO
6031,EM04,2,1,ENTREGA DOMICILIO
6032,EM04,2,1,ENTREGA DOMICILIO
6033,HGO01,24,1,ENTREGA DOMICILIO
6034,CHI01,29,1,ENTREGA DOMICILIO
6035,TAB03,25,1,ENTREGA DOMICILIO
6036,EM16,2,1,ENTREGA DOMICILIO
6037,TAB03,25,1,ENTREGA DOMICILIO
6038,QR03,5,1,ENTREGA DOMICILIO
6039,CHI02,29,1,ENTREGA DOMICILIO
6040,MOR01,13,1,ENTREGA DOMICILIO
6041,COA05,27,1,ENTREGA DOMICILIO
6042,MIC22,10,1,ENTREGA DOMICILIO
6043,NL03,4,1,ENTREGA DOMICILIO
6044,GT020,12,1,ENTREGA DOMICILIO
6045,MOR01,13,1,ENTREGA DOMICILIO
6046,HG008,24,1,ENTREGA DOMICILIO
6047,BCS01,21,1,EMBARQUE
6048,VER20,11,1,ENTREGA DOMICILIO
6049,HGO09,24,1,ENTREGA DOMICILIO
6050,MIC13,10,1,ENTREGA DOMICILIO
6051,CHI09,29,1,ENTREGA DOMICILIO
6052,OA16,7,1,ENTREGA DOMICILIO
6053,VER14,11,1,ENTREGA DOMICILIO
6054,GR07,8,1,ENTREGA DOMICILIO
6055,EM17,2,1,ENTREGA DOMICILIO
6056,TAM02,23,1,ENTREGA DOMICILIO
6057,PUE03,18,1,ENTREGA DOMICILIO
6058,CHI06,29,1,ENTREGA DOMICILIO
6059,SLP11,19,1,ENTREGA DOMICILIO
6060,SON13,15,1,ENTREGA DOMICILIO
6061,MIC23,10,1,ENTREGA DOMICILIO
9999,JA27,3,1,TIENDA
NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO,NO PROPORCIONADO